"type","type_name","name","date","research_id"
2,"Articulo cientifico","Influencia de las fases lunares en el contenido de humedad de la Gigantochloa apus en el Bosque Reservado de la Universidad Nacional Agraria de la Selva","2012-05-10",757
2,"Articulo cientifico","Comportamiento silvicultural en una plantacion de Mauritia flexuosa L.F. (Aguaje) con aplicacion de enmiendas organicas y guano de isla en Tingo Maria","2012-05-09",1964
2,"Articulo cientifico","Estimacion de capacidad de captura de carbono en distintos sistemas de uso de tierra en el campo experimental de Tulumayo.","2012-05-09",1946
2,"Articulo cientifico","Efecto del Kudzu (Pueraria  phaseoloides) y calcita en las propiedades mecanico y quimicas en condiciones de Selva Alta","2012-05-09",1972
2,"Articulo cientifico","Plantacion de Guaba (Inga edulis Mart) con aplicacion de enmiendas organicas en suelo degradado en Supte - San Jorge, Tingo Maria","2012-05-09",2085
2,"Articulo cientifico","Diversidad de macroinvertebrados de suelos degradados en Sistemas Agroforestales de cultivo de ""Sacha Inchi"" (Plukenetia volubilis L.) tingo Maria","2012-05-09",1878
2,"Articulo cientifico","Valoracion economica de la calidad de agua del Rio Tres de Mayo del Parque Nacional de Tingo Maria - Modelo Contingente","2012-05-09",1818
2,"Articulo cientifico","Cuantificacion de la macrofauna en los suelos residuales de la Laguna Los Milagros  - Aucayacu","2012-05-09",1766
2,"Articulo cientifico","Contaminacion microbiologica y parametros fisicoquimicos de las fuentes de abastecimiento de agua en el Campus de la UNAS - Tingo Maria","2012-05-09",1790
2,"Articulo cientifico","Efecto de cuatro tipos de sustratos en la propagacion por rizomas de Heliconia rostrata & Pavon, Strelitzia sp y Etlingera elatior (Jack) R.M bajo condiciones de vivero","2012-05-09",1962
2,"Articulo cientifico","Efectos del tratamiento silvicultural de corta intermedia en PPM dentro del Bosque Residual de Colinas, Tingo Maria","2012-05-09",2037
2,"Articulo cientifico","Determinacion de flavonoides y compuestos afines en la semilla de Eugenia stipitata Mc. Vaugh (Araza)","2012-05-09",1977
2,"Articulo cientifico","Capacidad de uso mayor para determinar los conflictos de uso de la tierra en la Microcuenca Picuroyacu, Tingo Maria - Peru","2012-05-09",2043
2,"Articulo cientifico","Determinacion comparativa de cenizas, extractivos, celulosa y lignina de cuatro especies de bambu Gradua angustifolia, Bambusa tulda, Dendrocalamus asper y Gigantochloa apus provenientes del Bosque Reservado de la Universidad Nacional Agraria de la Selva","2012-05-09",2031
2,"Articulo cientifico","Propagacion vegetativa de Dendrocalamus asper (Schult. & Schult F) Backer ex K. Heyne y Gadua angustifolia Kunth, a traves de esquejes del culmo, aplicando dosis de acido Indol -3-Butirico y acido Naftalacetico","2012-05-09",2035
2,"Articulo cientifico","Determinacion de las propiedades fisicas a tres alturas del fuste de la Huamanzamana  (Jacaranda copaia (Aubl) D.Don) en el Bosque Reservado de la Universidad Nacional Agraria de la Selva - Tingo Maria","2012-05-09",2028
2,"Articulo cientifico","Evaluacion antioxidante de la yema terminal de Guanabana (Annona muricata L.) en tres niveles de altitud de la Provincia de Leoncio Prado","2012-05-08",1419
2,"Articulo cientifico","Evaluacion de la actividad antioxidante en pulpa concentrada de Camu Camu (Myrciaria dubia (H.B.K.) mc. Vaugh) en dos estados de madurez en Tingo Maria.","2012-05-08",1444
2,"Articulo cientifico","Determinacion de la calidad del vinagre comercializado en la ciudad de Tingo Maria","2012-05-08",1368
2,"Articulo cientifico","Caracteristicas sensoriales y fisicoquimicas del pan frances con la dicion de fibra soluble y harina de maiz chuncho","2012-05-08",1403
2,"Articulo cientifico","Efecto del procesamiento del grano de Cacao (Theobroma cacao) de dos ecotipos en el contenido de polifenoles  totales, actividad antioxiddante y catequinas","2012-05-08",1425
2,"Articulo cientifico","Obtencion de Salsa de Cocona (Solanum sessiliflorum D.) y su aplicacion en conserva de gamitana","2012-05-08",1366
2,"Articulo cientifico","Elaboracion y evaluacion reologica de mermelada de Tuna (Opuntia ficus)","2012-05-08",1447
2,"Articulo cientifico","La coca y su erradicacion en el Alto Huallaga.","2012-05-08",233
2,"Articulo cientifico","Determinacion de la influencia de la variedad, estado de madurez y grado de torrefaccion en el contenido de polifenoles en la bebida de cafe  (Coffea arabica L.)","2012-05-08",1370
2,"Articulo cientifico","Texto: Quimica organica","2012-05-08",432
2,"Articulo cientifico","Superficie especifica de la betonita mediante la adsorcion de azul de metileno.","2012-05-08",436
2,"Articulo cientifico","Estabilidad oxidativa del pescado seco salado de las especies Paco y Gamitana","2012-05-08",1369
2,"Articulo cientifico","Establecimiento de un Sistema Silvopastoril con aguaje Mauritia flexuosa L.F. con uso de abonos organicos en suelos de pasto natural degradado Paspalum conjugatum Berg en el Modulo Lechero de Aucayacu","2012-05-07",2281
2,"Articulo cientifico","Performance y caracteristicas de carcasa de cerdos criados en corrales de piso compacto o con lamina de agua","2012-05-07",2243
2,"Articulo cientifico","Analisis bioeconomico del establecimiento de la asociacion de (Brachiaria  brizantha Staph) con dos variedades de maiz (Zea mays L.) en pasturas naturales - Tingo Maria","2012-05-07",2123
2,"Articulo cientifico","Utilizacion de diferentes tipos de fertilizantes organicos e inorganicos en el establecimiento del Pasto Brachiaria brizantha cv. Xaraes en el Alto Huallaga","2012-05-07",2118
2,"Articulo cientifico","Efecto de la densidad de levante de alevinos de Arapaima gigas ""paiche"" sobre la saturacion del agua, parametros productivos, perfil hematologico, bioquimico, respuesta histomorfologica de branquias y celular sanguinea de defensa.","2012-05-07",3
2,"Articulo cientifico","Caracteristicas hematologicas del Paco (Piaractus brachypomus) en tres etapas de crecimiento (alevinos juveniles y adultos) bajo condiciones de cultivo en el Distrito de Jose Crespo y Castillo","2012-05-07",2140
2,"Articulo cientifico","Utilizacion de dos tipos de fertilizante y dos densidades de siembra de Bolaina (Guazuma ulmifolis) en el establecimiento.","2012-05-07",2182
2,"Articulo cientifico","Tipos de produccion agrarios en la provincia de Leoncio Prado y lineas de pobreza rural.","2012-05-07",2267
2,"Articulo cientifico","Casos clinicos, supervivencia y mortalidad de caninos por enfermedades infecciosas en clinicas veterinarias.","2012-05-07",67
2,"Articulo cientifico","Ocho tipos de arquitectura  de planta  para la produccion  organica de cafe Bourbon injertado (Coffea arabica L.) en la Divisoria.","2012-05-05",61
2,"Articulo cientifico","Efecto de cuatro colores de trampas en la incidencia de la ""Broca del cafe"" (Hypothenemus hampei Ferr.) en cafe Catimor en tres localidades en Tingo Maria.","2012-05-05",1177
2,"Articulo cientifico","Caracterizacion botanico - agronomico ex situ de 6 ecotipos de cocona (Solanum sessiliflorum Dunal)","2012-05-05",1280
2,"Articulo cientifico","Evaluacion del agua de pozo de consumo domestico en el centro poblado mayor de Castillo grande.","2012-05-05",66
2,"Articulo cientifico","Grado de correlacion de los tres metodos de inoculacion de Phytopthora spp., en la identificacion de plantas de cacao (Theobroma cacao L.) resistentes.","2012-05-05",1175
2,"Articulo cientifico","Enemigos naturales de spodoptera fruqiperda (J.E. Smith) Lepidoptera: Noctuidae en la provincia de Leoncio Prado.","2012-05-05",63
NULL,NULL,"Efecto del Silicato de Potasio (VIOSIL (R))en el crecimiento de plantones en dos variedades de Cafe (Coffea arabica L.","2012-05-01",1259
NULL,NULL,"Educacion ambiental en las instituciones educativas de nivel secundaria del distrito Hermilio Valdizan, provincia de Leoncio Prado.","2012-05-01",281
NULL,NULL,"Morfologia, anatomia y fisiologia de semillas de Caoba (Swietenia macrophylla King) en Tingo Maria, Huanuco","2012-05-01",1903
NULL,NULL,"Propagacion de dos especies de Bambues a traves de esquejes con cuatro sustratos organicos en el Distrito de Villa Rica fase de vivero","2012-05-01",1902
2,"Articulo cientifico","Factores que propician las infracciones laborales en la UNAS.","2012-04-17",16
1,"Tesis","Diseño de un modelo de procesos para la gestion de proyectos en la Universidad Nacional Agraria de la Selva","2012-04-12",1481
2,"Articulo cientifico","Impacto de un sistema de informacion de control de personal en la Universidad Nacional Agraria de la Selva","2012-04-03",644
NULL,NULL,"Estudio y efectos de la Radiacion Solar en Tingo Maria","2012-04-01",658
NULL,NULL,"Analisis de la seguridad alimentaria de la familia rural en la provincia de Leoncio Prado para mejorar el bienestar alimentario / nutricional y socioeconomico del poblador rural.","2012-04-01",453
NULL,NULL,"Tamizaje Fitoquimico y cuantificacion de flavonoides totales de las hojas y flores de Malachra alceifolia  Jacq","2012-04-01",778
NULL,NULL,"Evaluacion productiva y reproductiva de marranas hibridas PIC en el tropico","2012-04-01",4121
NULL,NULL,"Alternancia metodologica Hermeneutica - Heuristica en la construccion de un modelo de gestion academica Holistica para la UNAS","2012-04-01",342
NULL,NULL,"Texto Universitario: FISICA I","2012-04-01",717
1,"Tesis","Incremento del crecimiento de caoba (Swietenia macrophylla King). a diferentes dosis del Humi-Plus 24","2012-03-31",3014
1,"Tesis","El clima laboral y desempeño de los docentes de la Facultad de Ciencias Economicas y Administrativas de la Universidad Nacional Agraria de la Selva","2012-03-31",1160
1,"Tesis","Grado de competitividad de la television por suscripcion en la Provincia de Leoncio Prado","2012-03-31",1144
1,"Tesis","La satisfaccion de las necesidades de los clientes en los Centros Veterinarios de la ciudad de Tingo Maria","2012-03-31",1145
1,"Tesis","El proceso de planificacion como herramienta de gestion para optimizar la ejecucion de proyectos de inversion en la UNAS","2012-03-31",1150
NULL,NULL,"Sustitucion parcial de la proteina de la soya integral extrusada por la proteina de la torta de sacha inchi (Plukenetia volubilis L.) precocida en la alimentacion de pavos en el tropico.","2012-03-31",3878
1,"Tesis","Efecto de la enmiendas organicas e inorganicas en el cultivo de zapallo (Cucubita pepo L.) en suelo degradado Afilador - Tingo Maria.","2012-03-31",1173
1,"Tesis","Efecto del material encalante de diferentes canteras en una rotacion maiz Zea mays con frijol (Phaseolus vulagaris L.) en Tingo Maria","2012-03-31",1252
1,"Tesis","Biodesulfuracion de aire a escala de Laboratorio mediado por biopeliculas bacterianas  en biorreactores de lecho circulante tipo Air Lift","2012-03-31",1894
NULL,NULL,"Efecto de tres herbicidas y diferentes dosis en el control de malezas en el cultivo de platano (Musa sp.) en Tingo Maria.","2012-03-31",3132
NULL,NULL,"Produccion de pasto King grass morado (Saccharum sinense L.) con aplicacion foliar de diferentes dosis de biol, en la ganaderia renacer en el caserio de CEPESA-Tocache.","2012-03-31",4058
1,"Tesis","Biodegradacion de Aluminio III y Fierro III mediado por Bacterias aisladas de zona tropical","2012-03-31",1974
1,"Tesis","Estudio de la informalidad de las MYPES en la Provincia de Leoncio Prado","2012-03-31",1299
1,"Tesis","Influencia del tiempo de fermentacion en la calidad organoleptica del cafe de diferentes altitudes del Distrito de Hermilio Valdizan  - Leoncio Prado","2012-03-31",1371
1,"Tesis","Investigacion de la naturaleza metabolica de Lipasas producida por la levadura Cryptococcus uchisencis TMY9 frente a la Oleina de Palma","2012-03-31",1397
1,"Tesis","Influencia del tiempo de reposo de las mazorcas de cacao (Thoebroma cacao L.) clon (CCN 51 en la calidad fisica y organoileptica de los granos y licor","2012-03-31",1426
1,"Tesis","Determinacion de los parametros adecuados para el enlatado de semilla de pan de arbol (Artocarpus altilis) en salmuera acidificada","2012-03-31",1427
1,"Tesis","Elaboracion de  leche fermentada probiotica","2012-03-31",1428
1,"Tesis","Conservacion de la pulpa de Camu Camu (Myrciaria dubia Mc Vaugt) tratado por ultrasonido y estudio de us componentes bioactivos","2012-03-31",1373
1,"Tesis","Estabilidad oxidativa del pescado seco salado de las especies Paco y Gamitana","2012-03-31",1369
NULL,NULL,"Identificacion de micorrizas vesiculo - arbusculares en especies agricolas y forestales en la zona de Tingo Maria.","2012-03-31",3125
1,"Tesis","Identificacion de macrofungi lignicolas en el Jardin Botanico de la Universidad Nacional Agraria de la Selva","2012-03-31",1814
1,"Tesis","Indice de valor de importancia simplificado y caracterizacion dendrologica de los arboles.","2012-03-31",1339
1,"Tesis","Determinacion de la acidez (pH) y contenido de extraibles de albura y duramen en tres niveles de altura del fuste de la especie Jacaranda copaia (Aubl.) D. Don, en Tingo Maria","2012-03-31",1877
1,"Tesis","Influencia  de las mallas Raschel negra y roja en la germinacion y crecimiento de Colubrina grandulosa Perkins (Shaina) en Tingo Maria","2012-03-31",2039
1,"Tesis","Biodegradacion de contaminantes xenobioticos por fungi ligninoliticos aislados en Tingo Maria","2012-03-31",1824
1,"Tesis","Estimacion de capacidad de captura de carbono en distintos sistemas de uso de tierra en el campo experimental de Tulumayo.","2012-03-31",1946
1,"Tesis","Efecto de la aplicacion de diferentes dosis de mezcla entre fertilizantes de fuente inorganica y organica en el crecimiento de Guazuma crinita C.V Martius (Bolaina) Tingo Maria","2012-03-31",1867
1,"Tesis","Propagacion vegetativa de Dendrocalamus asper (Schult. & Schult F) Backer ex K. Heyne y Gadua angustifolia Kunth, a traves de esquejes del culmo, aplicando dosis de acido Indol -3-Butirico y acido Naftalacetico","2012-03-31",2035
1,"Tesis","Influencia de los herbicidas Paraquat y Glyphosato en el desarrollo de bacterias, fungi y propiedades del suelo que condicionan su desarrollo","2012-03-31",1351
1,"Tesis","Auditoria y monitoreo ambiental del plan de manejo ambiental de la obra: Mejoramiento y ampliacion de la trocha carrozable localidad de Tamshiyacu km 0+000- quebrada Shato km 13+000, distrito de Fernando Lores-Maynas-Loreto.","2012-03-31",1981
1,"Tesis","Estimacion de la erosion a traves del modelo USLE en la microcuenca Rumiyacu, region San Martin.","2012-03-31",2580
1,"Tesis","Evaluacion de la sostenibilidad ambiental en sistemas agroforestales de pequeños productores del distrito de Jose Crespo y Castillo.","2012-03-31",3617
1,"Tesis","Determinacion del valor nutricional del Sacha Inchi (Plukenetia volubilis L.) integral pre cocido y precocido extruida en pollos de carne","2012-03-31",2187
1,"Tesis","Efecto de diferentes abonos organicos en el establecimiento del (Brachiaria brizantha ) en la zona de Tingo Maria","2012-03-31",2116
1,"Tesis","Influencia del pulso de inundacion sobre las variables limnologicas y su efecto en el desplazamiento del paiche (Arapaima gigas Cuvier) en la laguna Imiria a traves de la aplicacion del  SIG.","2012-03-31",2582
1,"Tesis","Uso de dos tecnicas para determinar la fertilidad del suelo en cultivo de cafe organico del sector Pusapno, distrito de Chontabamba, provincia de Oxapampa.","2012-03-31",2578
1,"Tesis","Calidad del agua del rio Huallaga - Tingo Maria.","2012-03-31",2577
1,"Tesis","Incidencia y los factores de riesgo de la Mastitis Subclinica en el ganado lechero de la Provincia de Tocache.","2012-03-31",2265
1,"Tesis","Determinacion de carbono en necromasa del Bosque Reservado de la UNAS","2012-03-31",2045
1,"Tesis","Efecto del extracto etanolico de Muña (Minthostachys mollis G) en el control de la Salmonella sp. y Estaphilococus sp. In Vitro en Tingo Maria","2012-03-31",2284
1,"Tesis","Establecimiento de un Sistema Silvopastoril con aguaje Mauritia flexuosa L.F. con uso de abonos organicos en suelos de pasto natural degradado Paspalum conjugatum Berg en el Modulo Lechero de Aucayacu","2012-03-31",2281
1,"Tesis","Sustitucion parcial de la Torta de soya con Torta de Sacha Inchi (Plukenetia volubilis L.) precocida en la dieta sobre el desempeño de pollos de carne en Tingo Maria","2012-03-31",2189
1,"Tesis","Evaluacion de parametros productivos en la linea de Cuy Inti (Cavia porcellus L.) alimentados con diferentes niveles de torta de Sacha Inchi en Tingo Maria","2012-03-31",2280
1,"Tesis","Situacion Socioeconomica y Tecnica de los Sistemas de crianz de cuyes (Cavia porcellus L.) en la Povincia de Leoncio Prado","2012-03-31",2244
2,"Articulo cientifico","El proceso de planificacion como herramienta de gestion para optimizar la ejecucion de proyectos de inversion en la UNAS","2012-03-31",1150
2,"Articulo cientifico","La satisfaccion de las necesidades de los clientes en los Centros Veterinarios de la ciudad de Tingo Maria","2012-03-31",1145
2,"Articulo cientifico","El clima laboral y desempeño de los docentes de la Facultad de Ciencias Economicas y Administrativas de la Universidad Nacional Agraria de la Selva","2012-03-31",1160
1,"Tesis","Mejoramiento de la calidad ambiental en el ambito del canalizado pluvial de la quebrada ""Shiruy"" del Centro Poblado Castillo Grande, Tingo Maria.","2012-03-31",3620
1,"Tesis","Metodologia de planeamiento informatico en la Universidad Nacional de San Martin.","2012-03-31",3621
1,"Tesis","Efecto de la dolomita en las propiedades del suelo y en el cultivo de cacao bajo condiciones de acidez en el Caserio de Ricardo Palma - Naranjillo","2012-03-31",1986
1,"Tesis","Diversidad de macroinvertebrados de suelos degradados en Sistemas Agroforestales de cultivo de ""Sacha Inchi"" (Plukenetia volubilis L.) tingo Maria","2012-03-31",1878
1,"Tesis","Diagnostico para la implementacion de un plan de sistemas silvopastoriles en la microcuenca del rio cuñumbuza - Region de San Martin.","2012-03-31",3622
2,"Articulo cientifico","Biodegradacion de Aluminio III y Fierro III mediado por Bacterias aisladas de zona tropical","2012-03-31",1974
1,"Tesis","Caracterizacion y evaluacion de ocho cultivares introducidos y nativos de Heliconia en Tulumayo.","2012-03-31",3011
1,"Tesis","Determinacion de la composicion quimica de la especie bolaina blanca (Guazuma crinita Mart.) procedente del sector cadena - Tingo Maria.","2012-03-31",3013
1,"Tesis","Determinacion de la reservas de carbono en la Biomasa Aerea de los Bosques AltoAndinos en la concesion para conservacion Alto Huayabamba (CCAH) - San Martin","2012-03-31",2040
1,"Tesis","Determinacion de las propiedades fisicas a tres alturas del fuste de la Huamanzamana  (Jacaranda copaia (Aubl) D.Don) en el Bosque Reservado de la Universidad Nacional Agraria de la Selva - Tingo Maria","2012-03-31",2028
1,"Tesis","Efecto de sustratos con micorrizas vesiculo arbusculares en el crecimiento inicial de cuatro especies forestales en fase de vivero, Tarapoto.","2012-03-31",3015
1,"Tesis","Efecto de las diferentes profundidades de remocion del suelo e incorporacion de biomasa vegetal en el crecimiento de guaba (Inga edulis Mart.) en suelos degradados (Ex cocales) de Supte San Jorge, Tingo Maria.","2012-03-31",3016
1,"Tesis","Plantacion de Guaba (Inga edulis Mart) con aplicacion de enmiendas organicas en suelo degradado en Supte - San Jorge, Tingo Maria","2012-03-31",2085
1,"Tesis","Carcaterizacion morfologica de caracteres biometricos de frutos de caoba (Swietenia macrophylla King.) en Tingo Maria.","2012-03-31",3017
1,"Tesis","Caracterizacion dendrologica de los arboles del bosque reservado de la Universidad Nacional Agraria de la Selva.","2012-03-31",3019
1,"Tesis","Determinacion comparativa de cenizas, extractivos, celulosa y lignina de cuatro especies de bambu Gradua angustifolia, Bambusa tulda, Dendrocalamus asper y Gigantochloa apus provenientes del Bosque Reservado de la Universidad Nacional Agraria de la Selva","2012-03-31",2031
2,"Articulo cientifico","Efecto de la dolomita en las propiedades del suelo y en el cultivo de cacao bajo condiciones de acidez en el Caserio de Ricardo Palma - Naranjillo","2012-03-31",1986
2,"Articulo cientifico","Efecto del Bocashi en las propiedades del suelo y en el crecimiento del Cacao (Theobroma cacao L.) fase vivero en el Caserio de Santa Rosa - Naranjillo","2012-03-31",1693
NULL,NULL,"Establecimiento de un sistema silvopastoril con aguaje Mauritia flexuosa L.f. utilizando abonos organicos en suelos de pasto natural degradado Torourco en el modulo lechero de Aucayacu.","2012-03-31",4068
NULL,NULL,"Efecto de dos tipos de injerto de hendidura con tres tipos de vara yemera y con dos formas de proteccion en cacao (Theobroma cacao L.) en Santa Lucia - Aucayacu.","2012-03-31",3126
NULL,NULL,"Niveles crecientes de torta de sacha inchi (Plukenetia volubilis, L.) precocida en la dieta peletizada, sobre el desempeño de cuyes de la linea Peru, en Tingo Maria.","2012-03-31",3880
1,"Tesis","Biodegradacion de polietileno de baja densidad mediada por bacterias ambientales","2012-03-31",1526
1,"Tesis","Efecto del Bocashi en las propiedades del suelo y en el crecimiento del Cacao (Theobroma cacao L.) fase vivero en el Caserio de Santa Rosa - Naranjillo","2012-03-31",1693
NULL,NULL,"Optimizacion de una salsa mix a base de mayonesa, ketchup y mostaza y evaluacion de sus propiedades reologicas.","2012-03-31",3743
2,"Articulo cientifico","Diseño de un modelo de procesos para la gestion de proyectos en la Universidad Nacional Agraria de la Selva","2012-03-31",1481
NULL,NULL,"Propagacion vegetativa por injerto de bolaina blanca (Guazuma crinita Mart.) bajo condiciones controladas en Pucallpa, Peru.","2012-03-31",3133
NULL,NULL,"Determinacion del valor nutricional del sacha inchi (Plukenetia volubilis L.) integral precocido y precocido extruido en pollos de carne, en Tingo Maria.","2012-03-31",3876
NULL,NULL,"Determinacion del nivel optimo de inclusion de torta de sacha inchi (Plukenetia volubilis, L.) precocida, en la dieta sobre el desempeño de pollos de carne, en Tingo Maria.","2012-03-31",3881
NULL,NULL,"Efecto de cinco fungicidas sistemicos en el control del quemado (Pyricularia grisea (Cooke) Sacc.) del cultivo de arroz (Oryza sativa L.) ´Capirona´, en Cachicoto.","2012-03-31",3135
2,"Articulo cientifico","Simulacion de la difusividad termica de la pulpa de papaya (carica papaya) en funcion al contenido de solidos solubles.","2012-03-27",439
2,"Articulo cientifico","Habitos alimenticios y nivel nutricional en escolares en Tingo Maria - 1995","2012-03-27",152
NULL,NULL,"Caracterizacion morfologica de la variabilidad genetica de las colecciones de Heliconias del Centro de Investigacion y Produccion Tulumayo Anexo La Divisoria (CIPTALD ) UNAS.","2012-03-22",777
2,"Articulo cientifico","Efecto comparativo de tres metodos de control de malezas en el cultivo de citricos (CIPTALD) Tingo Maria","2012-03-21",73
NULL,NULL,"Variacion de la difusividad termica del aguaje (Mauritia flozuosa) en funcion a su concentracion","2012-03-20",3471
2,"Articulo cientifico","Casos clinicos, supervivencia y mortalidad de caninos por enfermedades infecciosas en clinicas veterinarias.","2012-03-20",67
2,"Articulo cientifico","Automatas Finitos","2012-03-20",652
2,"Articulo cientifico","Factores que propician las infracciones laborales en la UNAS.","2012-03-20",16
2,"Articulo cientifico","Caracterizacio fisico quimica, actividad antioxidante y sensorial del agua de coco (Cocos nucifera L.) Tierno y maduro.","2012-03-20",434
2,"Articulo cientifico","Texto: Gestion Estrategica de la Microempresa y Pequeña Empresa","2012-03-20",9
2,"Articulo cientifico","Caracterizacio fisico quimica, actividad antioxidante y sensorial del agua de coco (Cocos nucifera L.) Tierno y maduro.","2012-03-20",434
2,"Articulo cientifico","Estudio tecnologico y desarrollo economico de la industrializacion de la palma aceitera en el Huallaga.","2012-03-20",437
2,"Articulo cientifico","Efecto de la densidad de levante de alevinos de Arapaima gigas ""paiche"" sobre la saturacion del agua, parametros productivos, perfil hematologico, bioquimico, respuesta histomorfologica de branquias y celular sanguinea de defensa.","2012-03-19",3
NULL,NULL,"Sintesis de una resina tipo Novolac por reaccion de acido benzoico, ciclohexanona y formaldehido","2012-03-19",3488
2,"Articulo cientifico","Rendimiento Academico de los estudiantes de la Universidad Nacional Agraria de la Selva","2012-03-14",55
2,"Articulo cientifico","Superficie especifica de la betonita mediante la adsorcion de azul de metileno.","2012-03-09",436
NULL,NULL,"Texto: Efecto del Cambio Climatico sobre las Plantas","2012-03-01",851
NULL,NULL,"Incremento de la concentracion global del Dioxido de Carbono (CO2) atmosferico y su influencia sobre el aumento de la temperatura y la humedad ambiental en la ciudad de Tingo Maria","2012-03-01",657
NULL,NULL,"Fenologia del Cacao y de las principales especies maderables cultivadas en Asociacion en Tingo Maria","2012-03-01",136
NULL,NULL,"Efecto in vitrio de una pomada a base de Propoleo y extracto etanolicode Guayaba (Psidium guajava L.) para el tratamiento de la Mastitis en ganado lechero en Tingo Maria","2012-03-01",915
NULL,NULL,"Rentabilidad Economica de una plantacion de Theobroma cacao L. en la Provincia de Leoncio Prado, Huanuco","2012-03-01",779
NULL,NULL,"Efecto de fertilizacion organica en el establecimiento y produccion de dos especies forrajeras de corte: King grass (Sacharum sinense) Maraalfalfa (Pennisetum violaceum) en la zona de Tingo Maria","2012-03-01",1140
NULL,NULL,"Liofilizado de Araza (Eugenia estipitata Mc Vaugh)","2012-03-01",452
NULL,NULL,"Comportamiento de tres cultivares y cuatro lineas introducidas de arroz (Oriza sativa L.) bajo riego en Tingo Maria","2012-03-01",1189
NULL,NULL,"La Educacion Ambiental y los factores Socioeconomicos en el Distrito de Rupa Rupa en el 2010","2012-03-01",344
NULL,NULL,"Confiabilidad de un Valor Numerico","2012-03-01",656
NULL,NULL,"Impacto de la Implementacion de Sistemas de Produccion Agropecuaria en el Valle del Bajo Monzon - Departamento de Huanuco","2012-03-01",914
NULL,NULL,"La insatisfaccion laboral y su influencia en el nivel de productividad de los trabajadores del Proyecto Especial Alto Huallaga.","2012-02-25",3938
NULL,NULL,"Evaluacion de tres densidades en semilleros de platano cultivares Inguiri (Musa paradisiaca L.) y Bellaco (Musa corniculata L.) en Tingo Maria","2012-02-01",1188
NULL,NULL,"Determinacion de rendimientos y costos en el Manejo Silvicultural de una plantacion de bolaina Blanca Guazuma crinita Mart.","2012-02-01",1899
2,"Articulo cientifico","Planeamiento estrategico y desarrollo organizacional de las Microempresas de Tingo Maria.","2012-02-01",53
2,"Articulo cientifico","Fuente nitrica y amoniacal de nitrogeno en la produccion de Hortalizas en un Huerto Horticola con fertirrigacion","2012-01-31",1
2,"Articulo cientifico","Efecto de la densidad de levante de alevinos de Arapaima gigas ""paiche"" sobre la saturacion del agua, parametros productivos, perfil hematologico, bioquimico, respuesta histomorfologica de branquias y celular sanguinea de defensa.","2012-01-10",3
NULL,NULL,"Efecto de cuatro dosis del Bioestimulante Aminofol en el crecimiento inicial de una plantacion de Capirona (Calycophyllum spreceanum (Benth) Hook F. Ex) en el CIPTALD, Aucayacu","2012-01-01",1827
NULL,NULL,"Etnoconocimiento de los principales Hongos de la zona de Tingo Maria","2012-01-01",1834
NULL,NULL,"Efectos de la crisis financiera en la Balanza de la Cuenta Financiera del Peru: 1995 - 2010","2012-01-01",423
NULL,NULL,"Evaluacion de la presencia de Cadmio en el cultivo de Cacao Organico en la Cooperativa Agraria Industrial Naranjillo  - Tingo Maria - Peru.","2012-01-01",3106
NULL,NULL,"Caracterizacion de los principales cultivares de Bambu en el BRUNAS con fines constructios de viviendas","2012-01-01",77
NULL,NULL,"La comercializacion del Cafe en el Distrito de Hermilio Valdizan","2012-01-01",1355
NULL,NULL,"Caracteristicas academicas y sociales en la selectividad del acceso a la Universidad Nacional Agraria de la Selva","2011-12-28",57
NULL,NULL,"Actividad insecticida y repelente de tres plantas sobre el gorgojo del maiz (Sitophilus zea maiz) y sobre el gorgojo del frijol (Acanthoscelides obtectus).","2011-12-28",615
NULL,NULL,"Variacion del calor especifico de la pulpa de Cocona (Solanum sessiliflorum Dunal) en funcion al contenido de humedad","2011-12-28",557
2,"Articulo cientifico","Planificacion participativa para la implementacion de sistemas agroforestales en la Cuenca Media de la Margen Derecha del Alto Huallaga.","2011-12-26",387
2,"Articulo cientifico","Planeamiento estrategico y desarrollo organizacional de las Microempresas de Tingo Maria.","2011-12-21",53
2,"Articulo cientifico","Estructura de las Exportaciones Peruanas y su contenido tecnologico","2011-12-20",10
2,"Articulo cientifico","Modelo de Sucesion Ecologica en los Bosques Fragmentados de la Cordillera Carpish, Huanuco - Peru","2011-12-20",2
2,"Articulo cientifico","Infracciones Laborales de las MYPES de Tingo Maria y su implicancia en los trabajadores","2011-12-20",258
2,"Articulo cientifico","Factores de valorizacion de la propiedad rural agricola","2011-12-20",278
2,"Articulo cientifico","Situacion de la Estadisitica Descriptiva en la Toma de Decisiones Academicas de la Universidad Nacional Agraria de la Selva.","2011-12-20",13
NULL,NULL,"Influencia de costos de produccion y calidad de plantones en plantacion inicial y calidad de plantones en plantacion inicial de Bolaina Blanca (Guazuma crinita C. Martius).","2011-12-01",1999
NULL,NULL,"Evaluacion de Carbono Almacenado en suelo por tipo de Bosque  del Bosque Reservado de la Universidad Nacional Agraria de la Selva (BRUNAS) - Tingo Maria","2011-12-01",1831
2,"Articulo cientifico","Analisis de la rentabilidad economica del cultivo de la coca frente a cultivos alternativos (cacao y cafe ) en el Distrito de Jose Crespo y Castillo","2011-12-01",1312
NULL,NULL,"Aplicacion del Sistema de Informacion Geografica en la determinacion del modelamiento del Rio Huallaga y su influencia en la Provincia de Leoncio Prado","2011-12-01",2050
