"research_id","role","author_id","name","responsible_id"
126,"Miembro equipo de trabajo",23,"Proyecto de Investigacion",10184
126,"Otros",24,"Proyecto de Investigacion",2001
127,"Miembro extraordinario",26,"Proyecto de Investigacion",2009
127,"Miembro ordinario",13,"Proyecto de Investigacion",1921
128,"Miembro extraordinario",159,"Proyecto de Investigacion",11242
128,"Miembro ordinario",23,"Proyecto de Investigacion",6245
128,"Miembro extraordinario",123,"Proyecto de Investigacion",11241
129,"Miembro extraordinario",12,"Proyecto de Investigacion",1908
129,"Miembro ordinario",7,"Proyecto de Investigacion",1874
130,"Miembro ordinario",18,"Proyecto de Investigacion",1951
131,"Miembro ordinario",13,"Proyecto de Investigacion",1922
131,"Miembro extraordinario",26,"Proyecto de Investigacion",2010
132,"Miembro ordinario",1351,"Proyecto de Investigacion",15671
132,"Miembro extraordinario",15,"Proyecto de Investigacion",1933
133,"Miembro ordinario",19,"Proyecto de Investigacion",1965
134,"Miembro extraordinario",123,"Proyecto de Investigacion",2068
134,"Miembro ordinario",126,"Proyecto de Investigacion",2067
134,"Miembro extraordinario",128,"Proyecto de Investigacion",2069
135,"Miembro extraordinario",26,"Proyecto de Investigacion",2011
135,"Miembro ordinario",13,"Proyecto de Investigacion",1923
136,"Miembro extraordinario",9,"Proyecto de Investigacion",1890
136,"Miembro ordinario",25,"Proyecto de Investigacion",2003
137,"Miembro extraordinario",13,"Proyecto de Investigacion",2012
137,"Miembro ordinario",26,"Proyecto de Investigacion",1924
138,"Miembro extraordinario",59,"Proyecto de Investigacion",1966
138,"Miembro extraordinario",19,"Proyecto de Investigacion",2030
138,"Miembro ordinario",17,"Proyecto de Investigacion",1945
139,"Miembro extraordinario",7,"Proyecto de Investigacion",2075
139,"Miembro ordinario",325,"Proyecto de Investigacion",1875
139,"Miembro extraordinario",199,"Proyecto de Investigacion",2111
140,"Miembro ordinario",9,"Proyecto de Investigacion",1891
141,"Miembro ordinario",13,"Proyecto de Investigacion",1925
142,"Miembro extraordinario",18,"Proyecto de Investigacion",1934
142,"Miembro ordinario",15,"Proyecto de Investigacion",2116
142,"Miembro extraordinario",346,"Proyecto de Investigacion",1952
143,"Miembro ordinario",402,"Proyecto de Investigacion",2122
144,"Miembro extraordinario",11,"Proyecto de Investigacion",2004
144,"Miembro extraordinario",145,"Proyecto de Investigacion",2094
144,"Miembro ordinario",25,"Proyecto de Investigacion",1902
145,"Miembro extraordinario",19,"Proyecto de Investigacion",2080
145,"Miembro ordinario",208,"Proyecto de Investigacion",1967
145,"Miembro extraordinario",21,"Proyecto de Investigacion",1982
146,"Miembro ordinario",12,"Proyecto de Investigacion",1909
146,"Miembro extraordinario",238,"Proyecto de Investigacion",2013
146,"Miembro extraordinario",26,"Proyecto de Investigacion",2087
147,"Miembro ordinario",208,"Proyecto de Investigacion",2081
148,"Miembro ordinario",23,"Proyecto de Investigacion",1992
148,"Miembro extraordinario",258,"Proyecto de Investigacion",2101
149,"Miembro ordinario",89,"Proyecto de Investigacion",2040
150,"Miembro ordinario",92,"Proyecto de Investigacion",1926
150,"Miembro extraordinario",13,"Proyecto de Investigacion",2042
151,"Miembro extraordinario",13,"Proyecto de Investigacion",1927
151,"Miembro ordinario",4,"Proyecto de Investigacion",1856
152,"Miembro ordinario",21,"Proyecto de Investigacion",1910
152,"Miembro extraordinario",12,"Proyecto de Investigacion",11244
152,"Miembro extraordinario",65,"Proyecto de Investigacion",11243
153,"Miembro ordinario",387,"Proyecto de Investigacion",2119
154,"Miembro extraordinario",27,"Proyecto de Investigacion",2018
154,"Miembro ordinario",15,"Proyecto de Investigacion",1935
154,"Miembro extraordinario",18,"Proyecto de Investigacion",1953
155,"Miembro extraordinario",27,"Proyecto de Investigacion",1954
155,"Miembro ordinario",18,"Proyecto de Investigacion",1936
155,"Miembro extraordinario",15,"Proyecto de Investigacion",2019
156,"Miembro extraordinario",92,"Proyecto de Investigacion",2082
156,"Miembro ordinario",208,"Proyecto de Investigacion",2043
157,"Miembro ordinario",12,"Proyecto de Investigacion",1876
157,"Miembro extraordinario",257,"Proyecto de Investigacion",2100
157,"Miembro extraordinario",7,"Proyecto de Investigacion",1911
158,"Miembro ordinario",20,"Proyecto de Investigacion",1974
158,"Miembro extraordinario",92,"Proyecto de Investigacion",2044
159,"Miembro extraordinario",92,"Proyecto de Investigacion",2083
159,"Miembro ordinario",208,"Proyecto de Investigacion",2045
160,"Miembro ordinario",12,"Proyecto de Investigacion",1912
161,"Miembro extraordinario",7,"Proyecto de Investigacion",15651
161,"Miembro ordinario",12,"Proyecto de Investigacion",1913
161,"Miembro extraordinario",257,"Proyecto de Investigacion",15652
162,"Miembro ordinario",12,"Proyecto de Investigacion",1914
163,"Miembro ordinario",12,"Proyecto de Investigacion",1915
164,"Miembro ordinario",4,"Proyecto de Investigacion",1857
165,"Miembro ordinario",27,"Proyecto de Investigacion",2020
165,"Miembro extraordinario",16,"Proyecto de Investigacion",1943
166,"Miembro ordinario",12,"Proyecto de Investigacion",1916
167,"Miembro extraordinario",27,"Proyecto de Investigacion",2071
167,"Miembro extraordinario",157,"Proyecto de Investigacion",1898
167,"Miembro ordinario",1351,"Proyecto de Investigacion",15670
168,"Miembro ordinario",5,"Proyecto de Investigacion",1860
169,"Miembro ordinario",7,"Proyecto de Investigacion",1877
169,"Miembro extraordinario",259,"Proyecto de Investigacion",2107
169,"Miembro extraordinario",12,"Proyecto de Investigacion",1917
170,"Miembro ordinario",23,"Proyecto de Investigacion",1993
171,"Miembro ordinario",5,"Proyecto de Investigacion",1861
172,"Miembro ordinario",17,"Proyecto de Investigacion",1946
173,"Miembro ordinario",8,"Proyecto de Investigacion",1865
173,"Miembro extraordinario",6,"Proyecto de Investigacion",1883
174,"Miembro ordinario",17,"Proyecto de Investigacion",1947
175,"Miembro ordinario",23,"Proyecto de Investigacion",11245
175,"Miembro extraordinario",323,"Proyecto de Investigacion",11246
176,"Miembro ordinario",20,"Proyecto de Investigacion",1968
176,"Miembro extraordinario",81,"Proyecto de Investigacion",1975
176,"Miembro extraordinario",19,"Proyecto de Investigacion",2037
177,"Miembro extraordinario",199,"Proyecto de Investigacion",2076
177,"Miembro ordinario",5,"Proyecto de Investigacion",1862
178,"Miembro ordinario",27,"Proyecto de Investigacion",2022
178,"Miembro extraordinario",15,"Proyecto de Investigacion",1937
178,"Miembro extraordinario",18,"Proyecto de Investigacion",1955
179,"Miembro ordinario",15,"Proyecto de Investigacion",11247
179,"Miembro extraordinario",346,"Proyecto de Investigacion",11248
179,"Miembro extraordinario",335,"Proyecto de Investigacion",11250
179,"Miembro extraordinario",18,"Proyecto de Investigacion",11249
180,"Miembro extraordinario",199,"Proyecto de Investigacion",2077
180,"Miembro extraordinario",12,"Proyecto de Investigacion",1918
180,"Miembro ordinario",7,"Proyecto de Investigacion",1878
181,"Miembro ordinario",6,"Proyecto de Investigacion",1866
181,"Miembro extraordinario",135,"Proyecto de Investigacion",11609
182,"Miembro extraordinario",5,"Proyecto de Investigacion",1863
182,"Miembro ordinario",26,"Proyecto de Investigacion",2014
183,"Miembro extraordinario",21,"Proyecto de Investigacion",1984
183,"Miembro ordinario",4,"Proyecto de Investigacion",1858
184,"Miembro ordinario",5,"Proyecto de Investigacion",1864
185,"Miembro ordinario",250,"Proyecto de Investigacion",2095
186,"Otros",71,"Proyecto de Investigacion",5045
186,"Miembro ordinario",247,"Proyecto de Investigacion",2088
186,"Miembro ordinario",213,"Proyecto de Investigacion",2086
186,"Otros",71,"Proyecto de Investigacion",4981
186,"Otros",71,"Proyecto de Investigacion",4989
186,"Otros",71,"Proyecto de Investigacion",5017
186,"Miembro extraordinario",399,"Proyecto de Investigacion",6535
186,"Miembro extraordinario",366,"Proyecto de Investigacion",6534
186,"Miembro ordinario",366,"Proyecto de Investigacion",6529
186,"Otros",96,"Proyecto de Investigacion",4890
186,"Otros",278,"Proyecto de Investigacion",6520
186,"Miembro ordinario",71,"Proyecto de Investigacion",5083
186,"Otros",94,"Proyecto de Investigacion",4889
186,"Otros",71,"Proyecto de Investigacion",4888
186,"Otros",94,"Proyecto de Investigacion",4846
186,"Otros",71,"Proyecto de Investigacion",4845
186,"Miembro ordinario",71,"Proyecto de Investigacion",5070
186,"Miembro ordinario",96,"Proyecto de Investigacion",5058
186,"Miembro extraordinario",235,"Proyecto de Investigacion",6324
186,"Miembro extraordinario",71,"Proyecto de Investigacion",5057
186,"Miembro extraordinario",235,"Proyecto de Investigacion",6319
186,"Miembro extraordinario",235,"Proyecto de Investigacion",6313
186,"Miembro extraordinario",235,"Proyecto de Investigacion",6311
186,"Miembro ordinario",71,"Proyecto de Investigacion",5050
186,"Otros",235,"Proyecto de Investigacion",6309
186,"Otros",235,"Proyecto de Investigacion",6306
186,"Otros",235,"Proyecto de Investigacion",6295
186,"Miembro ordinario",71,"Proyecto de Investigacion",2035
187,"Miembro ordinario",249,"Proyecto de Investigacion",2091
187,"Miembro ordinario",248,"Proyecto de Investigacion",2089
188,"Miembro ordinario",8,"Proyecto de Investigacion",1884
188,"Miembro ordinario",11,"Proyecto de Investigacion",1903
188,"Miembro ordinario",14,"Proyecto de Investigacion",1929
189,"Miembro ordinario",6,"Proyecto de Investigacion",2090
190,"Miembro ordinario",208,"Proyecto de Investigacion",2084
191,"Miembro ordinario",19,"Proyecto de Investigacion",1969
192,"Miembro ordinario",21,"Proyecto de Investigacion",1985
193,"Miembro ordinario",17,"Proyecto de Investigacion",1948
193,"Miembro extraordinario",1351,"Proyecto de Investigacion",15668
194,"Miembro ordinario",258,"Proyecto de Investigacion",2103
194,"Miembro ordinario",27,"Proyecto de Investigacion",2023
194,"Miembro ordinario",15,"Proyecto de Investigacion",1939
194,"Miembro ordinario",18,"Proyecto de Investigacion",1957
195,"Miembro ordinario",92,"Proyecto de Investigacion",2046
196,"Miembro ordinario",390,"Proyecto de Investigacion",2121
197,"Miembro ordinario",258,"Proyecto de Investigacion",2104
197,"Miembro ordinario",19,"Proyecto de Investigacion",1970
198,"Miembro ordinario",27,"Proyecto de Investigacion",2024
198,"Miembro ordinario",18,"Proyecto de Investigacion",1958
199,"Miembro ordinario",11,"Proyecto de Investigacion",1904
199,"Miembro ordinario",20,"Proyecto de Investigacion",1976
200,"Miembro ordinario",18,"Proyecto de Investigacion",1959
200,"Miembro ordinario",27,"Proyecto de Investigacion",2025
200,"Miembro ordinario",4,"Proyecto de Investigacion",1859
201,"Miembro equipo de trabajo",19,"Proyecto de Investigacion",10206
201,"Miembro equipo de trabajo",19,"Proyecto de Investigacion",10207
201,"Miembro ordinario",59,"Proyecto de Investigacion",2031
201,"Miembro ordinario",19,"Proyecto de Investigacion",1971
202,"Miembro extraordinario",1351,"Proyecto de Investigacion",2015
202,"Miembro ordinario",26,"Proyecto de Investigacion",2005
202,"Miembro extraordinario",25,"Proyecto de Investigacion",15673
203,"Miembro equipo de trabajo",9,"Proyecto de Investigacion",10209
203,"Miembro equipo de trabajo",9,"Proyecto de Investigacion",10210
203,"Miembro equipo de trabajo",9,"Proyecto de Investigacion",10211
203,"Miembro equipo de trabajo",9,"Proyecto de Investigacion",10212
203,"Miembro equipo de trabajo",9,"Proyecto de Investigacion",10213
203,"Miembro ordinario",25,"Proyecto de Investigacion",2007
203,"Miembro ordinario",25,"Proyecto de Investigacion",2006
203,"Miembro ordinario",20,"Proyecto de Investigacion",1978
203,"Miembro ordinario",20,"Proyecto de Investigacion",1977
203,"Miembro ordinario",9,"Proyecto de Investigacion",1893
203,"Miembro ordinario",9,"Proyecto de Investigacion",1892
203,"Miembro equipo de trabajo",9,"Proyecto de Investigacion",10208
204,"Miembro extraordinario",18,"Proyecto de Investigacion",1960
204,"Miembro equipo de trabajo",6,"Proyecto de Investigacion",10214
204,"Miembro ordinario",15,"Proyecto de Investigacion",1940
204,"Miembro equipo de trabajo",6,"Proyecto de Investigacion",10215
204,"Miembro extraordinario",6,"Proyecto de Investigacion",1867
205,"Miembro ordinario",8,"Proyecto de Investigacion",1885
205,"Miembro extraordinario",6,"Proyecto de Investigacion",10216
206,"Miembro ordinario",23,"Proyecto de Investigacion",1995
207,"Miembro ordinario",17,"Proyecto de Investigacion",1949
208,"Miembro ordinario",8,"Proyecto de Investigacion",1886
208,"Miembro extraordinario",6,"Proyecto de Investigacion",1868
209,"Otros",95,"Proyecto de Investigacion",4859
209,"Otros",72,"Proyecto de Investigacion",4909
209,"Miembro extraordinario",277,"Proyecto de Investigacion",2108
209,"Otros",72,"Proyecto de Investigacion",4953
209,"Miembro ordinario",72,"Proyecto de Investigacion",2036
209,"Otros",72,"Proyecto de Investigacion",4962
209,"Otros",215,"Proyecto de Investigacion",6273
209,"Otros",215,"Proyecto de Investigacion",6284
209,"Miembro ordinario",89,"Proyecto de Investigacion",2041
209,"Otros",72,"Proyecto de Investigacion",4835
209,"Otros",72,"Proyecto de Investigacion",4858
210,"Miembro ordinario",19,"Proyecto de Investigacion",1972
210,"Miembro extraordinario",59,"Proyecto de Investigacion",2032
211,"Miembro extraordinario",7,"Proyecto de Investigacion",2099
212,"Miembro extraordinario",59,"Proyecto de Investigacion",16147
212,"Miembro extraordinario",19,"Proyecto de Investigacion",1979
212,"Miembro ordinario",20,"Proyecto de Investigacion",1973
213,"Miembro extraordinario",259,"Proyecto de Investigacion",1869
213,"Miembro extraordinario",8,"Proyecto de Investigacion",10221
213,"Miembro ordinario",6,"Proyecto de Investigacion",1887
214,"Miembro equipo de trabajo",7,"Proyecto de Investigacion",10223
214,"Miembro ordinario",7,"Proyecto de Investigacion",1879
215,"Miembro ordinario",18,"Proyecto de Investigacion",1961
216,"Otros",27,"Proyecto de Investigacion",1944
216,"Miembro ordinario",16,"Proyecto de Investigacion",2026
217,"Miembro extraordinario",6,"Proyecto de Investigacion",1888
217,"Miembro ordinario",8,"Proyecto de Investigacion",1870
218,"Miembro extraordinario",7,"Proyecto de Investigacion",2078
218,"Miembro ordinario",12,"Proyecto de Investigacion",1880
218,"Miembro extraordinario",199,"Proyecto de Investigacion",1919
219,"Otros",14,"Proyecto de Investigacion",1905
219,"Otros",325,"Proyecto de Investigacion",1930
219,"Miembro ordinario",11,"Proyecto de Investigacion",2112
220,"Miembro equipo de trabajo",9,"Proyecto de Investigacion",10232
220,"Miembro ordinario",9,"Proyecto de Investigacion",1894
220,"Miembro extraordinario",25,"Proyecto de Investigacion",2008
220,"Miembro equipo de trabajo",9,"Proyecto de Investigacion",10231
220,"Miembro extraordinario",20,"Proyecto de Investigacion",1980
221,"Miembro ordinario",17,"Proyecto de Investigacion",1950
222,"Miembro ordinario",199,"Proyecto de Investigacion",1881
222,"Miembro extraordinario",7,"Proyecto de Investigacion",1920
222,"Miembro extraordinario",12,"Proyecto de Investigacion",2079
223,"Miembro extraordinario",22,"Proyecto de Investigacion",2002
223,"Miembro extraordinario",325,"Proyecto de Investigacion",2113
223,"Miembro ordinario",24,"Proyecto de Investigacion",1989
224,"Miembro ordinario",11,"Proyecto de Investigacion",1906
224,"Miembro extraordinario",14,"Proyecto de Investigacion",1931
225,"Miembro ordinario",346,"Proyecto de Investigacion",2118
225,"Miembro ordinario",335,"Proyecto de Investigacion",2115
225,"Miembro ordinario",15,"Proyecto de Investigacion",1941
225,"Miembro ordinario",18,"Proyecto de Investigacion",1962
226,"Miembro extraordinario",23,"Proyecto de Investigacion",1996
226,"Miembro ordinario",9,"Proyecto de Investigacion",1895
227,"Miembro ordinario",8,"Proyecto de Investigacion",1871
227,"Miembro extraordinario",6,"Proyecto de Investigacion",1889
228,"Miembro ordinario",27,"Proyecto de Investigacion",2027
228,"Miembro extraordinario",18,"Proyecto de Investigacion",1963
229,"Miembro ordinario",13,"Proyecto de Investigacion",1928
230,"Miembro extraordinario",410,"Proyecto de Investigacion",16146
230,"Miembro ordinario",9,"Proyecto de Investigacion",1896
231,"Miembro ordinario",21,"Proyecto de Investigacion",1986
232,"Miembro ordinario",23,"Proyecto de Investigacion",1997
232,"Miembro ordinario",258,"Proyecto de Investigacion",2105
233,"Otros",67,"Proyecto de Investigacion",4544
233,"Otros",63,"Proyecto de Investigacion",4547
233,"Otros",67,"Proyecto de Investigacion",4548
233,"Otros",67,"Proyecto de Investigacion",4579
233,"Otros",67,"Proyecto de Investigacion",4592
233,"Otros",153,"Proyecto de Investigacion",6038
233,"Otros",153,"Proyecto de Investigacion",6039
233,"Miembro ordinario",67,"Proyecto de Investigacion",2034
233,"Otros",67,"Proyecto de Investigacion",4659
233,"Otros",67,"Proyecto de Investigacion",4660
233,"Otros",50,"Proyecto de Investigacion",4704
233,"Otros",55,"Proyecto de Investigacion",4705
233,"Otros",67,"Proyecto de Investigacion",4706
233,"Otros",67,"Proyecto de Investigacion",4714
233,"Miembro ordinario",82,"Proyecto de Investigacion",2039
233,"Miembro ordinario",67,"Proyecto de Investigacion",4764
233,"Miembro ordinario",67,"Proyecto de Investigacion",4787
