"role_name","outcome_id","author_id"
"Tesista",4220,3243
"Asesor",4220,15
"Asesor",4221,12
"Tesista",4221,3241
"Tesista",4222,3242
"Asesor",4222,26
"Tesista",4664,3286
"Asesor",4664,112
"Asesor",4224,343
"Tesista",4224,3253
"Asesor",4225,186
"Tesista",4225,3287
"Asesor",4226,35
"Tesista",4226,3236
"Asesor",4227,48
"Tesista",4227,3250
"Asesor",4228,34
"Tesista",4228,3288
"Tesista",4229,3289
"Asesor",4229,350
"Tesista",4230,3226
"Asesor",4230,34
"Tesista",4231,3245
"Asesor",4231,26
"Asesor",4232,32
"Tesista",4232,3290
"Asesor",4233,186
"Tesista",4233,3291
"Tesista",4234,3292
"Asesor",4234,12
"Titular",4235,3293
"Asesor",4235,12
"Asesor",4237,350
"Tesista",4237,3294
"Tesista",4238,3295
"Asesor",4238,34
"Asesor",4239,34
"Tesista",4239,3296
"Tesista",4240,2636
"Asesor",4240,39
"Tesista",4241,2565
"Asesor",4241,34
"Asesor",4243,235
"Tesista",4243,3254
"Asesor",4244,192
"Tesista",4244,678
"Co-Asesor",4245,20
"Co-Asesor",4245,97
"Asesor",4245,215
"Tesista",4245,830
"Tesista",4246,829
"Tesista",4247,839
"Asesor",4247,93
"Asesor",4248,90
"Tesista",4248,838
"Asesor",4249,81
"Tesista",4249,837
"Co-Asesor",4249,153
"Asesor",4250,192
"Tesista",4250,836
"Tesista",4251,835
"Asesor",4251,88
"Tesista",4252,850
"Asesor",4252,93
"Tesista",4253,849
"Asesor",4253,215
"Asesor",4254,74
"Tesista",4254,848
"Co-Asesor",4255,93
"Asesor",4255,76
"Tesista",4255,858
"Asesor",4256,97
"Co-Asesor",4256,15
"Tesista",4256,856
"Tesista",4257,855
"Asesor",4257,71
"Tesista",4258,854
"Asesor",4258,84
"Asesor",4259,97
"Co-Asesor",4259,15
"Tesista",4259,852
"Tesista",4260,863
"Co-Asesor",4260,92
"Asesor",4260,81
"Tesista",4261,3297
"Co-Asesor",4261,92
"Asesor",4261,71
"Asesor",4262,87
"Tesista",4262,862
"Asesor",4263,84
"Tesista",4263,827
"Asesor",4264,93
"Tesista",4264,840
"Co-Asesor",4264,201
"Tesista",4265,860
"Co-Asesor",4265,92
"Asesor",4265,93
"Co-Asesor",4266,61
"Tesista",4266,861
"Asesor",4266,80
"Co-Asesor",4267,92
"Asesor",4267,71
"Tesista",4267,859
"Asesor",4268,92
"Co-Asesor",4268,71
"Tesista",4268,866
"Co-Asesor",4269,196
"Tesista",4269,670
"Asesor",4269,77
"Asesor",4270,97
"Co-Asesor",4270,92
"Tesista",4270,1527
"Asesor",4271,97
"Tesista",4271,1529
"Tesista",4272,1530
"Asesor",4272,71
"Co-Asesor",4272,92
"Asesor",4273,77
"Tesista",4273,1528
"Co-Asesor",4273,16
"Asesor",4274,98
"Tesista",4274,1929
"Asesor",4275,71
"Tesista",4275,1930
"Tesista",4276,1967
"Asesor",4276,71
"Asesor",4277,81
"Tesista",4277,2026
"Tesista",4278,2160
"Asesor",4278,98
"Asesor",4279,92
"Co-Asesor",4279,215
"Tesista",4279,2159
"Asesor",4280,91
"Tesista",4280,2157
"Co-Asesor",4280,14
"Tesista",4281,2156
"Asesor",4281,98
"Co-Asesor",4281,99
"Asesor",4282,98
"Co-Asesor",4282,77
"Tesista",4282,2162
"Tesista",4283,2161
"Asesor",4283,97
"Co-Asesor",4283,215
"Tesista",NULL,3298
"Asesor",NULL,341
"Asesor",NULL,97
"Tesista",NULL,3299
"Co-Asesor",NULL,71
"Asesor",NULL,96
"Tesista",NULL,3301
"Asesor",NULL,75
"Tesista",NULL,3302
"Tesista",NULL,3303
"Asesor",NULL,75
"Tesista",NULL,3304
"Asesor",NULL,4
"Co-Asesor",NULL,129
"Asesor",NULL,120
"Tesista",NULL,3305
"Asesor",NULL,191
"Tesista",NULL,3306
"Tesista",4760,3307
"Asesor",4760,104
"Tesista",NULL,3308
"Asesor",NULL,61
"Asesor",NULL,80
"Tesista",NULL,3310
"Asesor",NULL,82
"Co-Asesor",NULL,15
"Tesista",NULL,3312
"Co-Asesor",4803,332
"Tesista",4803,3313
"Asesor",4803,128
"Tesista",NULL,3314
"Asesor",NULL,126
"Tesista",NULL,3315
"Asesor",NULL,96
"Co-Asesor",NULL,341
"Asesor",4290,219
"Tesista",4290,844
"Tesista",4291,672
"Asesor",4291,82
"Tesista",4292,843
"Asesor",4292,95
"Asesor",4293,75
"Co-Asesor",4293,84
"Tesista",4293,671
"Tesista",4294,1932
"Asesor",4294,75
"Asesor",4295,75
"Tesista",4295,2163
"Tesista",4296,2168
"Asesor",4296,85
"Tesista",4297,2170
"Asesor",4297,82
"Asesor",4298,75
"Tesista",4298,2271
"Tesista",4299,2267
"Asesor",4299,95
"Tesista",4300,2063
"Co-Asesor",4300,97
"Asesor",4300,85
"Tesista",4301,2262
"Asesor",4301,95
"Tesista",4302,2263
"Asesor",4302,85
"Asesor",4304,76
"Tesista",4304,2401
"Co-Asesor",4304,15
"Tesista",4306,2396
"Asesor",4306,335
"Asesor",4307,84
"Tesista",4307,2493
"Asesor",4308,15
"Tesista",4308,2489
"Tesista",4309,2514
"Asesor",4309,75
"Asesor",4310,187
"Tesista",4310,2496
"Asesor",4311,187
"Tesista",4311,2574
"Tesista",4312,2566
"Asesor",4312,187
"Co-Asesor",4313,76
"Asesor",4313,75
"Tesista",4313,2568
"Tesista",4314,2573
"Asesor",4314,85
"Tesista",4315,2266
"Asesor",4315,82
"Asesor",4321,85
"Tesista",4321,2746
"Asesor",4322,335
"Tesista",4322,2747
"Asesor",4323,335
"Tesista",4323,2814
"Co-Asesor",4326,335
"Asesor",4326,92
"Tesista",4326,2867
"Tesista",4327,2879
"Asesor",4327,187
"Tesista",4328,1970
"Asesor",4328,187
"Asesor",4331,75
"Tesista",4331,2996
"Tesista",4332,2997
"Asesor",4332,75
"Co-Asesor",4333,351
"Asesor",4333,85
"Tesista",4333,3060
"Asesor",4334,187
"Tesista",4334,3064
"Tesista",4335,2110
"Co-Asesor",4335,15
"Asesor",4335,335
"Titular",4336,2420
"Asesor",4336,365
"Titular",4337,3108
"Asesor",4337,187
"Asesor",4338,82
"Co-Asesor",4338,15
"Tesista",4338,3092
"Co-Asesor",4345,95
"Tesista",4345,832
"Asesor",4345,219
"Tesista",4346,847
"Asesor",4346,215
"Asesor",4347,85
"Tesista",4347,857
"Tesista",4348,864
"Asesor",4348,75
"Tesista",4349,2171
"Asesor",4349,75
"Asesor",NULL,80
"Tesista",NULL,3316
"Asesor",NULL,235
"Tesista",NULL,3317
"Asesor",NULL,71
"Tesista",NULL,3318
"Co-Asesor",NULL,394
"Tesista",NULL,3319
"Asesor",NULL,94
"Tesista",NULL,3320
"Asesor",NULL,235
"Tesista",NULL,3321
"Co-Asesor",NULL,96
"Tesista",NULL,3322
"Asesor",NULL,96
"Co-Asesor",NULL,4
"Asesor",NULL,45
"Tesista",NULL,3323
"Tesista",NULL,3324
"Asesor",NULL,82
"Asesor",NULL,235
"Tesista",NULL,3325
"Asesor",NULL,97
"Tesista",NULL,3326
"Tesista",4350,2169
"Co-Asesor",4350,248
"Asesor",4350,76
"Asesor",4351,76
"Tesista",4351,2167
"Tesista",4352,2166
"Asesor",4352,91
"Tesista",4786,3309
"Asesor",4786,61
"Tesista",NULL,3311
"Asesor",NULL,61
"Asesor",NULL,187
"Tesista",NULL,3327
"Co-Asesor",NULL,15
"Tesista",NULL,3328
"Asesor",NULL,94
"Asesor",NULL,71
"Tesista",NULL,3329
"Asesor",NULL,71
"Co-Asesor",NULL,397
"Tesista",NULL,3330
"Asesor",NULL,397
"Tesista",NULL,3331
"Co-Asesor",NULL,191
"Tesista",NULL,3332
"Asesor",NULL,187
"Tesista",NULL,3333
"Asesor",NULL,96
"Asesor",NULL,88
"Tesista",NULL,3334
"Tesista",NULL,3335
"Asesor",NULL,97
"Asesor",NULL,191
"Tesista",NULL,3336
"Miembro ordinario",NULL,39
"Miembro extraordinario",NULL,350
"Miembro extraordinario",NULL,343
"Miembro extraordinario",NULL,47
"Miembro extraordinario",NULL,41
"Miembro ordinario",NULL,45
"Miembro extraordinario",NULL,46
"Miembro ordinario",NULL,70
"Miembro ordinario",NULL,194
"Miembro extraordinario",NULL,65
"Miembro extraordinario",NULL,357
"Miembro ordinario",NULL,5
"Tesista",NULL,3338
"Asesor",NULL,335
"Miembro extraordinario",NULL,163
"Miembro extraordinario",NULL,3337
"Miembro extraordinario",NULL,167
"Miembro ordinario",NULL,361
"Miembro ordinario",NULL,129
"Miembro extraordinario",NULL,151
"Miembro extraordinario",NULL,334
"Miembro ordinario",NULL,67
"Tesista",NULL,3339
"Asesor",NULL,73
"Tesista",NULL,3340
"Asesor",NULL,191
"Miembro ordinario",NULL,26
"Miembro extraordinario",NULL,5
"Miembro extraordinario",NULL,329
"Miembro extraordinario",NULL,324
"Miembro ordinario",NULL,182
"Miembro extraordinario",NULL,54
"Miembro extraordinario",NULL,401
"Miembro equipo de trabajo",NULL,359
"Miembro ordinario",NULL,50
"Asesor",NULL,235
"Tesista",NULL,3341
"Asesor",4362,205
"Tesista",4362,716
"Tesista",4905,3342
"Asesor",4905,365
"Co-Asesor",4905,75
"Asesor",4363,204
"Tesista",4363,715
"Asesor",4364,4
"Tesista",4364,714
"Co-Asesor",4364,410
"Tesista",NULL,1542
"Asesor",NULL,308
"Tesista",4365,713
"Asesor",4365,205
"Asesor",4366,205
"Tesista",4366,712
"Asesor",NULL,304
"Co-Asesor",NULL,306
"Tesista",NULL,1541
"Tesista",NULL,1540
"Asesor",NULL,307
"Tesista",4367,711
"Asesor",4367,205
"Asesor",NULL,301
"Tesista",NULL,1539
"Tesista",4368,710
"Asesor",4368,204
"Tesista",4369,709
"Co-Asesor",4369,203
"Asesor",4369,202
"Tesista",NULL,1538
"Asesor",NULL,304
"Tesista",4370,723
"Asesor",4370,204
"Asesor",4371,207
"Tesista",4371,722
"Tesista",NULL,1537
"Asesor",NULL,306
"Tesista",NULL,1536
"Asesor",NULL,305
"Asesor",4372,204
"Tesista",4372,721
"Tesista",NULL,1535
"Asesor",NULL,305
"Tesista",NULL,1534
"Asesor",NULL,301
"Asesor",NULL,303
"Co-Asesor",NULL,304
"Tesista",NULL,1533
"Asesor",NULL,304
"Tesista",NULL,1532
"Co-Asesor",NULL,302
"Tesista",NULL,1531
"Asesor",NULL,301
"Tesista",4373,720
"Asesor",4373,207
"Asesor",4374,204
"Tesista",4374,719
"Asesor",4375,204
"Tesista",4375,718
"Tesista",4376,717
"Asesor",4376,206
"Tesista",4377,731
"Asesor",4377,209
"Tesista",4378,730
"Asesor",4378,204
"Asesor",NULL,309
"Tesista",NULL,1543
"Tesista",NULL,1544
"Asesor",NULL,301
"Asesor",NULL,301
"Tesista",NULL,1546
"Tesista",NULL,1548
"Asesor",NULL,301
"Asesor",NULL,309
"Tesista",NULL,1547
"Asesor",NULL,309
"Tesista",NULL,1545
"Tesista",NULL,1549
"Asesor",NULL,301
"Asesor",NULL,310
"Tesista",NULL,1550
"Asesor",NULL,303
"Tesista",NULL,1551
"Tesista",4379,729
"Asesor",4379,202
"Asesor",4380,208
"Tesista",4380,728
"Asesor",NULL,302
"Co-Asesor",NULL,307
"Tesista",NULL,1552
"Asesor",4381,205
"Tesista",4381,727
"Tesista",4382,726
"Asesor",4382,202
"Tesista",4383,725
"Asesor",4383,202
"Asesor",NULL,304
"Tesista",NULL,1569
"Asesor",4384,208
"Tesista",4384,724
"Asesor",NULL,307
"Tesista",NULL,1568
"Co-Asesor",NULL,313
"Tesista",4385,1049
"Asesor",4385,204
"Asesor",NULL,264
"Tesista",NULL,1580
"Asesor",NULL,304
"Tesista",NULL,1579
"Asesor",NULL,309
"Tesista",NULL,1578
"Tesista",NULL,1562
"Asesor",NULL,307
"Tesista",NULL,1561
"Asesor",NULL,309
"Asesor",4386,202
"Tesista",4386,1048
"Tesista",4387,1047
"Asesor",4387,237
"Tesista",NULL,1560
"Asesor",NULL,309
"Tesista",NULL,1559
"Asesor",NULL,302
"Tesista",NULL,1558
"Asesor",NULL,307
"Asesor",NULL,310
"Tesista",NULL,1557
"Tesista",4388,1046
"Asesor",4388,208
"Asesor",4389,208
"Tesista",4389,1045
"Asesor",4390,204
"Tesista",4390,1044
"Asesor",4391,202
"Tesista",4391,1043
"Tesista",4392,1055
"Asesor",4392,202
"Tesista",4393,1054
"Asesor",4393,206
"Asesor",4394,206
"Tesista",4394,1053
"Asesor",4395,206
"Tesista",4395,1052
"Tesista",4396,1051
"Asesor",4396,206
"Tesista",4397,1050
"Asesor",4397,205
"Asesor",4398,238
"Tesista",4398,1062
"Asesor",4399,209
"Tesista",4399,1061
"Tesista",4400,1060
"Asesor",4400,207
"Tesista",4401,1059
"Asesor",4401,237
"Tesista",4402,1058
"Asesor",4402,207
"Tesista",4403,1057
"Asesor",4403,206
"Asesor",4605,80
"Tesista",4605,3255
"Tesista",NULL,3343
"Asesor",NULL,67
"Asesor",NULL,61
"Tesista",NULL,3344
"Asesor",NULL,141
"Tesista",NULL,3345
"Tesista",NULL,3346
"Asesor",NULL,140
"Tesista",NULL,3347
"Asesor",NULL,136
"Tesista",NULL,3348
"Asesor",NULL,147
"Tesista",NULL,3349
"Asesor",NULL,140
"Tesista",NULL,3350
"Asesor",NULL,136
"Asesor",4612,97
"Tesista",4612,3352
"Tesista",4668,3256
"Tesista",NULL,3353
"Asesor",NULL,147
"Asesor",NULL,40
"Tesista",NULL,3354
"Tesista",NULL,3355
"Asesor",NULL,34
"Tesista",NULL,3356
"Asesor",NULL,53
"Asesor",NULL,61
"Tesista",NULL,3357
"Tesista",4494,3358
"Asesor",4494,329
"Tesista",NULL,3359
"Asesor",NULL,138
"Asesor",4599,191
"Titular",4599,3360
"Tesista",NULL,3361
"Asesor",NULL,34
"Asesor",4535,80
"Tesista",4535,3362
"Asesor",NULL,358
"Tesista",NULL,3364
"Tesista",NULL,3365
"Asesor",NULL,136
"Asesor",NULL,31
"Tesista",NULL,3366
"Asesor",NULL,34
"Tesista",NULL,3367
"Tesista",NULL,3369
"Asesor",NULL,138
"Asesor",4493,171
"Tesista",4493,3370
"Tesista",NULL,3371
"Asesor",NULL,39
"Asesor",NULL,186
"Tesista",NULL,3368
"Tesista",4626,3372
"Asesor",4626,85
"Tesista",NULL,3374
"Asesor",NULL,350
"Tesista",NULL,2591
"Asesor",NULL,73
"Asesor",NULL,41
"Tesista",NULL,3373
"Tesista",NULL,3376
"Asesor",NULL,133
"Tesista",NULL,3377
"Asesor",NULL,1913
"Tesista",4737,805
"Asesor",NULL,138
"Tesista",NULL,3378
"Asesor",4609,235
"Tesista",4609,3379
"Asesor",NULL,123
"Tesista",NULL,3380
"Tesista",NULL,3381
"Asesor",NULL,351
"Titular",NULL,3057
"Asesor",NULL,27
"Asesor",NULL,130
"Tesista",NULL,3251
"Tesista",NULL,3252
"Asesor",NULL,129
"Asesor",4495,104
"Tesista",4495,3382
"Tesista",4739,3375
"Asesor",4430,239
"Co-Asesor",4430,202
"Tesista",4430,1068
"Asesor",4429,204
"Tesista",4429,1067
"Tesista",4428,1066
"Asesor",4428,204
"Tesista",4427,1065
"Asesor",4427,202
"Co-Asesor",4427,239
"Asesor",4426,238
"Tesista",4426,1064
"Asesor",4425,202
"Tesista",4425,1063
"Tesista",4431,1069
"Asesor",4431,204
"Tesista",4424,1077
"Asesor",4424,8
"Asesor",4423,237
"Tesista",4423,1076
"Asesor",4422,208
"Tesista",4422,1075
"Tesista",4421,1074
"Asesor",4421,204
"Co-Asesor",4420,207
"Asesor",4420,239
"Tesista",4420,1073
"Tesista",4419,1072
"Asesor",4419,202
"Asesor",4418,206
"Tesista",4418,1071
"Tesista",4417,1070
"Asesor",4417,205
"Tesista",4416,1084
"Asesor",4416,215
"Tesista",4415,1083
"Asesor",4415,215
"Asesor",4414,206
"Tesista",4414,1082
"Tesista",4413,1081
"Asesor",4413,206
"Asesor",4412,206
"Tesista",4412,1080
"Tesista",4411,1079
"Asesor",4411,239
"Tesista",4410,1078
"Asesor",4410,202
"Asesor",4409,237
"Tesista",4409,1091
"Tesista",4408,1090
"Asesor",4408,215
"Tesista",4407,1089
"Asesor",4407,206
"Asesor",4406,205
"Tesista",4406,1088
"Asesor",4405,205
"Tesista",4405,1087
"Asesor",4404,205
"Tesista",4404,1086
"Asesor",4445,207
"Tesista",4445,1085
"Tesista",4444,1096
"Asesor",4444,238
"Asesor",4443,203
"Tesista",4443,1095
"Co-Asesor",4443,205
"Asesor",4442,238
"Tesista",4442,1094
"Asesor",4441,206
"Tesista",4441,1093
"Co-Asesor",4440,239
"Tesista",4440,1092
"Asesor",4440,202
"Asesor",4439,8
"Tesista",4439,1107
"Tesista",4438,1105
"Asesor",4438,8
"Co-Asesor",4438,238
"Asesor",4437,206
"Tesista",4437,1104
"Asesor",4436,237
"Tesista",4436,1056
"Co-Asesor",4435,239
"Asesor",4435,202
"Tesista",4435,1102
"Tesista",4434,1101
"Asesor",4434,239
"Tesista",4433,1099
"Asesor",4433,206
"Asesor",4432,215
"Tesista",4432,1097
"Asesor",4459,8
"Tesista",4459,1109
"Asesor",4458,209
"Tesista",4458,1110
"Tesista",4457,1111
"Asesor",4457,237
"Asesor",4456,207
"Tesista",4456,1112
"Asesor",4455,209
"Tesista",4455,1113
"Tesista",4454,1114
"Asesor",4454,206
"Asesor",4453,221
"Tesista",4453,1108
"Asesor",4452,204
"Tesista",4452,1122
"Asesor",NULL,73
"Tesista",NULL,3383
"Tesista",4451,1121
"Asesor",4451,205
"Asesor",4450,215
"Tesista",4450,1120
"Tesista",NULL,3384
"Asesor",NULL,71
"Asesor",4449,237
"Tesista",4449,1119
"Asesor",4448,240
"Tesista",4448,1118
"Tesista",NULL,3385
"Asesor",NULL,73
"Asesor",4447,215
"Tesista",4447,1117
"Tesista",NULL,3386
"Asesor",NULL,97
"Tesista",4446,1116
"Asesor",4446,206
"Asesor",NULL,394
"Tesista",NULL,3387
"Tesista",4460,1115
"Asesor",4460,206
"Tesista",4461,1131
"Asesor",4461,204
"Tesista",4462,1130
"Asesor",4462,207
"Tesista",4463,1129
"Asesor",4463,205
"Asesor",4464,204
"Tesista",4464,1128
"Asesor",4465,205
"Tesista",4465,1127
"Asesor",4466,210
"Tesista",4466,741
"Tesista",4467,744
"Asesor",4467,108
"Titular",4468,745
"Titular",4469,733
"Asesor",4470,101
"Tesista",4470,734
"Co-Asesor",4470,112
"Tesista",4471,735
"Asesor",4471,112
"Asesor",4472,112
"Tesista",4472,736
"Tesista",4473,738
"Asesor",4473,112
"Titular",4474,740
"Asesor",4475,103
"Co-Asesor",4475,109
"Tesista",4475,742
"Tesista",NULL,3392
"Asesor",NULL,191
"Asesor",4492,107
"Tesista",4492,750
"Titular",4491,748
"Asesor",4491,112
"Asesor",4490,107
"Tesista",4490,1522
"Co-Asesor",4489,104
"Tesista",4489,666
"Asesor",4489,107
"Tesista",4488,668
"Asesor",4488,108
"Co-Asesor",4488,171
"Tesista",4487,2214
"Asesor",4487,112
"Tesista",4486,751
"Asesor",4486,103
"Asesor",4485,107
"Tesista",4485,747
"Tesista",4484,667
"Asesor",4484,107
"Tesista",4483,3231
"Asesor",4483,112
"Asesor",4482,112
"Tesista",4482,3229
"Tesista",4481,3107
"Asesor",4481,171
"Tesista",4480,3025
"Asesor",4480,112
"Asesor",4479,103
"Tesista",4479,2923
"Asesor",4478,107
"Co-Asesor",4478,109
"Titular",4478,732
"Asesor",4477,109
"Tesista",4477,749
"Asesor",4879,94
"Tesista",4879,3393
"Tesista",4476,2516
"Asesor",4476,112
"Tesista",4496,3394
"Asesor",4496,103
"Tesista",4497,3395
"Asesor",4497,171
"Tesista",4498,3396
"Asesor",4498,171
"Tesista",4528,833
"Asesor",4528,215
"Co-Asesor",4528,71
"Asesor",4527,216
"Co-Asesor",4527,218
"Tesista",4527,819
"Asesor",4526,215
"Tesista",4526,820
"Co-Asesor",4526,82
"Asesor",4525,21
"Tesista",4525,821
"Tesista",4524,822
"Asesor",4524,215
"Tesista",4523,823
"Co-Asesor",4523,278
"Asesor",4523,217
"Asesor",4522,215
"Tesista",4522,824
"Co-Asesor",4521,218
"Asesor",4521,215
"Tesista",4521,825
"Tesista",4520,826
"Co-Asesor",4520,218
"Asesor",4520,214
"Asesor",4519,213
"Tesista",4519,71
"Co-Asesor",4519,244
"Asesor",4518,214
"Tesista",4518,815
"Tesista",4517,816
"Asesor",4517,214
"Tesista",4516,817
"Asesor",4516,214
"Co-Asesor",4516,240
"Co-Asesor",4515,247
"Asesor",4515,215
"Tesista",4515,818
"Tesista",4529,831
"Co-Asesor",4529,97
"Asesor",4529,71
"Tesista",4530,828
"Asesor",4530,218
"Co-Asesor",4531,97
"Asesor",4531,93
"Tesista",4531,842
"Tesista",4532,841
"Co-Asesor",4532,15
"Asesor",4532,83
"Co-Asesor",4533,71
"Tesista",4533,846
"Asesor",4533,215
"Asesor",4534,71
"Titular",4534,2273
"Asesor",4537,74
"Tesista",4537,1038
"Asesor",4538,80
"Tesista",4538,2265
"Tesista",4539,2991
"Asesor",4539,71
"Co-Asesor",4541,98
"Asesor",4541,91
"Tesista",4541,2269
"Asesor",4542,92
"Tesista",4542,2270
"Co-Asesor",4543,97
"Asesor",4543,92
"Tesista",4543,708
"Asesor",4544,83
"Tesista",4544,2394
"Tesista",4554,2635
"Asesor",4554,71
"Tesista",4553,2406
"Asesor",4553,94
"Tesista",NULL,3175
"Asesor",NULL,187
"Asesor",4555,73
"Tesista",4555,2405
"Asesor",4552,74
"Tesista",4552,2403
"Tesista",4551,2402
"Asesor",4550,94
"Co-Asesor",4550,84
"Tesista",4550,2007
"Tesista",4549,2400
"Asesor",4549,76
"Asesor",4548,73
"Tesista",4548,2399
"Co-Asesor",4547,91
"Tesista",4547,2398
"Asesor",4547,98
"Asesor",4546,93
"Tesista",4546,2397
"Tesista",4545,2395
"Asesor",4545,94
"Asesor",4560,97
"Tesista",4560,2643
"Tesista",4559,2641
"Asesor",4559,74
"Asesor",4558,76
"Tesista",4558,2634
"Co-Asesor",4558,77
"Asesor",4557,93
"Tesista",4557,2457
"Co-Asesor",4557,191
"Tesista",4556,2651
"Asesor",4556,73
"Asesor",4561,92
"Tesista",4561,2642
"Tesista",4562,2647
"Asesor",4562,73
"Co-Asesor",4562,85
"Co-Asesor",4563,371
"Asesor",4563,90
"Tesista",4563,2646
"Asesor",4564,73
"Tesista",4564,2645
"Asesor",4565,97
"Tesista",4565,2644
"Asesor",4566,71
"Tesista",4566,2648
"Asesor",4567,92
"Tesista",4567,2497
"Asesor",4568,76
"Tesista",4568,2649
"Tesista",4569,2512
"Asesor",4569,80
"Co-Asesor",4569,90
"Asesor",4570,71
"Tesista",4570,2495
"Tesista",4571,2490
"Asesor",4571,94
"Asesor",4572,77
"Tesista",4572,2492
"Co-Asesor",4572,187
"Tesista",4573,2494
"Co-Asesor",4573,71
"Asesor",4573,92
"Asesor",4574,97
"Tesista",4574,2650
"Co-Asesor",4575,93
"Tesista",4575,2513
"Asesor",4575,71
"Tesista",4576,2744
"Asesor",4576,98
"Asesor",4577,73
"Tesista",4577,2842
"Asesor",4578,74
"Tesista",4578,2852
"Asesor",4579,94
"Tesista",4579,2854
"Co-Asesor",4579,77
"Tesista",NULL,2911
"Asesor",NULL,187
"Tesista",4580,2884
"Asesor",4580,96
"Asesor",4581,74
"Tesista",4581,2960
"Asesor",4582,76
"Tesista",4582,2089
"Asesor",4583,76
"Tesista",4583,1893
"Asesor",4584,80
"Tesista",4584,3003
"Asesor",4585,394
"Tesista",4585,3026
"Asesor",4586,93
"Tesista",4586,3040
"Asesor",4587,73
"Tesista",4587,3240
"Asesor",4588,81
"Tesista",4588,2906
"Asesor",4589,74
"Tesista",4589,3235
"Asesor",4590,97
"Tesista",4590,3227
"Tesista",4591,3102
"Asesor",4591,71
"Co-Asesor",4591,191
"Asesor",4592,92
"Tesista",4592,3101
"Asesor",4613,16
"Tesista",4613,2057
"Co-Asesor",4613,191
"Asesor",4614,91
"Tesista",4614,2199
"Tesista",4615,2200
"Asesor",4615,90
"Co-Asesor",4615,98
"Tesista",4617,2219
"Co-Asesor",4617,71
"Asesor",4617,92
"Asesor",4618,83
"Co-Asesor",4618,71
"Tesista",4618,1951
"Asesor",4620,94
"Tesista",4620,3398
"Tesista",4622,3399
"Asesor",4622,235
"Asesor",4630,94
"Tesista",4630,3400
"Asesor",4632,80
"Tesista",4632,2633
"Tesista",4633,2631
"Asesor",4633,75
"Asesor",4634,76
"Tesista",4634,2632
"Asesor",NULL,37
"Tesista",NULL,2945
"Tesista",NULL,2560
"Asesor",NULL,350
"Asesor",NULL,29
"Tesista",NULL,2439
"Tesista",NULL,3043
"Asesor",NULL,186
"Miembro extraordinario",NULL,37
"Miembro extraordinario",NULL,149
"Miembro ordinario",NULL,44
"Miembro extraordinario",NULL,48
"Miembro extraordinario",NULL,45
"Miembro ordinario",NULL,40
"Miembro extraordinario",NULL,46
"Miembro extraordinario",NULL,327
"Miembro extraordinario",NULL,186
"Miembro ordinario",NULL,31
"Asesor",NULL,343
"Tesista",NULL,3002
"Tesista",NULL,2959
"Asesor",NULL,186
"Miembro extraordinario",NULL,265
"Miembro ordinario",NULL,47
"Miembro extraordinario",NULL,38
"Miembro extraordinario",NULL,84
"Miembro ordinario",NULL,46
"Miembro extraordinario",NULL,149
"Miembro ordinario",NULL,42
"Miembro extraordinario",NULL,40
"Miembro ordinario",NULL,29
"Miembro extraordinario",NULL,46
"Miembro ordinario",NULL,37
"Miembro extraordinario",NULL,31
"Miembro extraordinario",NULL,149
"Miembro ordinario",NULL,42
"Miembro extraordinario",NULL,166
"Miembro ordinario",NULL,153
"Miembro extraordinario",NULL,40
"Miembro extraordinario",NULL,23
"Asesor",NULL,82
"Tesista",NULL,3389
"Asesor",NULL,356
"Tesista",NULL,3388
"Asesor",NULL,397
"Tesista",NULL,3401
"Tesista",NULL,3403
"Asesor",NULL,397
"Miembro ordinario",NULL,72
"Miembro extraordinario",NULL,341
"Miembro extraordinario",NULL,74
"Miembro extraordinario",NULL,89
"Asesor",NULL,187
"Tesista",NULL,3404
"Tesista",NULL,3406
"Asesor",NULL,335
"Miembro extraordinario",NULL,18
"Miembro equipo de trabajo",NULL,3909
"Miembro ordinario",NULL,27
"Miembro extraordinario",NULL,15
"Miembro extraordinario",NULL,1029
"Miembro ordinario",NULL,29
"Miembro extraordinario",NULL,338
"Miembro extraordinario",NULL,1029
"Miembro extraordinario",NULL,350
"Miembro ordinario",NULL,32
"Miembro extraordinario",NULL,48
"Miembro extraordinario",NULL,85
"Miembro ordinario",NULL,365
"Miembro extraordinario",NULL,75
"Miembro ordinario",NULL,153
"Miembro extraordinario",NULL,159
"Miembro extraordinario",NULL,354
"Miembro extraordinario",NULL,75
"Miembro ordinario",NULL,181
"Miembro extraordinario",NULL,199
"Miembro ordinario",NULL,12
"Miembro extraordinario",NULL,7
"Miembro extraordinario",NULL,108
"Miembro extraordinario",NULL,184
"Miembro ordinario",NULL,135
"Miembro extraordinario",NULL,122
"Miembro extraordinario",NULL,138
"Miembro extraordinario",NULL,184
"Miembro extraordinario",NULL,142
"Miembro extraordinario",NULL,145
"Miembro ordinario",NULL,136
"Miembro extraordinario",NULL,151
"Miembro extraordinario",NULL,152
"Miembro ordinario",NULL,129
"Tesista",4875,3408
"Asesor",4875,187
"Tesista",NULL,3409
"Asesor",NULL,94
"Miembro extraordinario",NULL,341
"Miembro ordinario",NULL,167
"Miembro extraordinario",NULL,85
"Miembro extraordinario",NULL,116
"Miembro extraordinario",NULL,129
"Miembro ordinario",NULL,286
"Miembro extraordinario",NULL,127
"Miembro extraordinario",NULL,116
"Miembro ordinario",NULL,121
